time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/exploration_rate,time/episodes,time/fps,rollout/ep_len_mean,train/n_updates,train/learning_rate,train/loss,eval/mean_ep_length,eval/mean_reward
251696,119448,-3.3672999999999997,0.05,2902,2,94.24,39310,0.0001,0.383441349864006,,
251728,119462,-3.4103,0.05,2903,2,94.06,39315,0.0001,0.35155752301216125,,
251808,119481,-3.7302000000000004,0.05,2904,2,93.61,39325,0.0001,0.5169702351093293,,
251904,,,0.05,,,,39340,0.0001,0.5976401478052139,83.2,-0.06800000000000003
251936,119653,-3.7266000000000004,0.05,2905,2,93.28,39345,0.0001,0.34446401000022886,,
251960,119663,-3.66,0.05,2906,2,93.31,39350,0.0001,0.4901015818119049,,
252200,119720,-3.2607,0.05,2907,2,93.11,39390,0.0001,0.6607051134109497,,
252216,119731,-2.9707999999999997,0.05,2908,2,93.08,,,,,
252296,119756,-2.8938999999999995,0.05,2909,2,93.06,39405,0.0001,0.3599260747432709,,
252464,119800,-2.7047000000000003,0.05,2910,2,92.8,39430,0.0001,0.6190893590450287,,
252536,119840,-2.5512,0.05,2911,2,92.74,39440,0.0001,0.5279781818389893,,
252576,119856,-2.5074,0.05,2912,2,92.16,39445,0.0001,0.43457724452018737,,
252592,119869,-2.5992,0.05,2913,2,91.81,39450,0.0001,0.41736491918563845,,
252648,119891,-2.7531,0.05,2914,2,91.89,39460,0.0001,0.6421097815036774,,
252664,119901,-2.4757,0.05,2915,2,92.36,,,,,
252728,119944,-2.684599999999999,0.05,2916,2,92.21,39470,0.0001,0.39358395934104917,,
252872,119983,-2.7537000000000003,0.05,2917,2,91.48,39495,0.0001,0.6043416082859039,,
252888,119996,-3.0250000000000004,0.05,2918,2,91.26,,,,,
252928,,,0.05,,,,39500,0.0001,0.5201369464397431,132.0,9.572
252976,120150,-3.2611000000000003,0.05,2919,2,90.41,39510,0.0001,0.5436749517917633,,
253008,120161,-3.2359999999999998,0.05,2920,2,90.64,39515,0.0001,0.5413007855415344,,
253112,120188,-3.3087,0.05,2921,2,90.45,39530,0.0001,0.3628823459148407,,
253336,120243,-3.2437,0.05,2922,2,89.93,39565,0.0001,0.606784176826477,,
253336,120243,-3.2437,,2923,2,89.93,,,,,
253568,120294,-2.954699999999999,0.05,2924,2,90.01,39600,0.0001,0.5369897007942199,,
253720,120330,-3.1514000000000006,0.05,2925,2,89.75,39625,0.0001,0.44300987124443053,,
253752,120342,-3.1562,0.05,2926,2,89.91,39630,0.0001,0.40888431668281555,,
253760,120351,-3.0378000000000003,0.05,2927,2,89.7,,,,,
253856,120372,-2.9771000000000005,0.05,2928,2,90.79,39645,0.0001,0.729077297449112,,
253928,120391,-2.8782000000000005,0.05,2929,2,90.97,39660,0.0001,0.42160084247589114,,
253952,,,0.05,,,,,,,69.0,0.8400000000000005
254144,120600,-2.8922000000000003,0.05,2930,2,90.71,39690,0.0001,0.5364676535129547,,
254272,120633,-2.6188,0.05,2931,2,90.61,39710,0.0001,0.4665178835391998,,
254376,120660,-2.6255,0.05,2932,2,90.67,39730,0.0001,0.7106988549232482,,
254416,120679,-2.1096999999999992,0.05,2933,2,91.31,39735,0.0001,0.5908098816871643,,
254456,120698,-2.1529,0.05,2934,2,90.84,39740,0.0001,0.44170741736888885,,
254584,120738,-1.8403999999999996,0.05,2935,2,90.82,39760,0.0001,0.4035886377096176,,
254600,120749,-1.3942999999999999,0.05,2936,2,90.45,39765,0.0001,0.5169329047203064,,
254680,120776,-1.5123999999999995,0.05,2937,2,90.6,39775,0.0001,0.4370845168828964,,
254792,120812,-1.6269,0.05,2938,2,90.19,39795,0.0001,0.5491640508174896,,
254848,120831,-1.4487999999999996,0.05,2939,2,89.52,39800,0.0001,0.5200876623392106,,
254856,120900,-1.5324999999999998,0.05,2940,2,88.71,39805,0.0001,0.38330893516540526,,
254976,,,0.05,,,,39820,0.0001,0.40621570944786073,146.4,-1.7580000000000005
255088,121082,-1.4809999999999999,0.05,2941,2,88.78,39840,0.0001,0.41822546124458315,,
255128,121099,-1.2698000000000003,0.05,2942,2,89.11,39845,0.0001,0.4642882287502289,,
255240,121131,-1.276,0.05,2943,2,88.38,39865,0.0001,0.39364334046840666,,
255480,121187,-1.2177,0.05,2944,2,87.88,39900,0.0001,0.4656242668628693,,
255480,121187,-1.2177,,2945,2,87.88,,,,,
255552,121209,-1.1451,0.05,2946,2,88.42,39910,0.0001,0.4552365779876709,,
255576,121222,-1.1320000000000001,0.05,2947,2,88.5,39915,0.0001,0.5148076236248016,,
255656,121247,-1.0207,0.05,2948,2,88.39,39930,0.0001,0.567498192191124,,
255720,121269,-0.7513000000000001,0.05,2949,2,88.37,39940,0.0001,0.6745166540145874,,
255992,121317,-0.6618,0.05,2950,2,88.8,39980,0.0001,0.5785288155078888,,
256000,,,,,,,,,,88.8,3.992
256016,121446,-0.6188,0.05,2951,2,88.85,39985,0.0001,0.41546296179294584,,
256096,121473,-0.6442000000000001,0.05,2952,2,89.96,39995,0.0001,0.5890268385410309,,
256184,121499,-0.6026,0.05,2953,2,89.26,40010,0.0001,0.4310621917247772,,
256248,121517,-0.5394000000000001,0.05,2954,2,89.46,40020,0.0001,0.42244033217430116,,
256344,121540,-0.5305,0.05,2955,2,89.33,40035,0.0001,0.46756895780563357,,
256584,121594,-0.18660000000000004,0.05,2956,2,90.17,40075,0.0001,0.4638456583023071,,
256592,121602,0.11800000000000002,0.05,2957,2,90.99,,,,,
256744,121645,0.22929999999999995,0.05,2958,2,90.63,40100,0.0001,0.25922020971775056,,
256768,121658,0.10029999999999997,0.05,2959,2,90.25,,,,,
256800,121672,-0.0036000000000000654,0.05,2960,2,89.34,40105,0.0001,0.5045475572347641,,
256864,121696,0.1953999999999999,0.05,2961,2,89.36,40115,0.0001,0.5839495599269867,,
256920,121736,0.22070000000000004,0.05,2962,2,88.89,40125,0.0001,0.40585015416145326,,
257000,121767,0.3205999999999999,0.05,2963,2,89.09,40140,0.0001,0.44089266657829285,,
257024,,,0.05,,,,,,,97.0,13.651999999999997
257152,121990,0.5458,0.05,2964,2,89.0,40160,0.0001,0.47402397990226747,,
257256,122026,0.6879000000000001,0.05,2965,2,88.16,40180,0.0001,0.43826437592506406,,
257384,122064,0.45440000000000036,0.05,2966,2,87.87,40200,0.0001,0.5483677446842193,,
257400,122075,0.2625000000000002,0.05,2967,2,86.66,,,,,
257496,122107,0.5326000000000001,0.05,2968,2,87.18,40215,0.0001,0.4988290011882782,,
257504,122178,0.5885000000000004,0.05,2969,2,86.34,,,,,
257608,122213,0.43960000000000016,0.05,2970,2,86.5,40235,0.0001,0.6956838876008987,,
257640,122232,0.7603000000000003,0.05,2971,2,86.83,40240,0.0001,0.3001464486122131,,
257664,122245,0.6841000000000002,0.05,2972,2,86.97,,,,,
257880,122302,0.6467000000000005,0.05,2973,2,86.47,40275,0.0001,0.664544552564621,,
257944,122328,0.5524000000000002,0.05,2974,2,86.3,40285,0.0001,0.5686151623725891,,
258048,,,0.05,,,,40300,0.0001,0.3625174582004547,70.2,1.1900000000000004
258120,122585,0.5616000000000002,0.05,2975,2,85.85,40315,0.0001,0.712905478477478,,
258200,122608,0.7132000000000002,0.05,2976,2,86.33,40325,0.0001,0.4797255665063858,,
258224,122628,0.5383000000000002,0.05,2977,2,85.88,40330,0.0001,0.4192037105560303,,
258224,122628,0.5383000000000002,,2978,2,85.88,,,,,
258240,122638,0.7060000000000002,0.05,2979,2,85.46,,,,,
258256,122648,0.8492000000000002,0.05,2980,2,85.44,40335,0.0001,0.4357005417346954,,
258480,122709,1.0672,0.05,2981,2,85.34,40370,0.0001,0.4689255177974701,,
258672,122766,0.8396000000000002,0.05,2982,2,85.1,40400,0.0001,0.40277068316936493,,
258736,122793,0.7936000000000001,0.05,2983,2,84.3,40410,0.0001,0.5481802225112915,,
258736,122793,0.7936000000000001,,2984,2,84.3,,,,,
258752,122804,0.7685999999999998,0.05,2985,2,84.23,,,,,
258968,122857,0.7393000000000002,0.05,2986,2,83.88,40445,0.0001,0.4424082517623901,,
259072,,,0.05,,,,40460,0.0001,0.35224365890026094,70.4,6.734
259104,123057,0.8377,0.05,2987,2,84.57,40465,0.0001,0.48467320799827573,,
259112,123135,0.9565999999999998,0.05,2988,2,84.15,40470,0.0001,0.41428178250789643,,
259112,123135,0.9565999999999998,,2989,2,84.15,,,,,
259232,123166,1.0936000000000001,0.05,2990,2,84.38,40485,0.0001,0.5350347876548767,,
259256,123179,0.9599999999999997,0.05,2991,2,84.06,40490,0.0001,0.5256491929292679,,
259304,123198,0.7018999999999999,0.05,2992,2,84.03,40500,0.0001,0.3680727958679199,,
259360,123214,0.5384999999999998,0.05,2993,2,84.33,40505,0.0001,0.4007928133010864,,
259368,123223,0.5273999999999998,0.05,2994,2,83.93,40510,0.0001,0.4603977262973785,,
259376,123293,0.5273999999999998,0.05,2995,2,83.93,,,,,
259408,123307,0.17659999999999998,0.05,2996,2,84.16,40515,0.0001,0.49414522051811216,,
259800,123401,0.03869999999999976,0.05,2997,2,83.84,40575,0.0001,0.6238851904869079,,
259840,123420,0.04249999999999989,0.05,2998,2,83.7,40580,0.0001,0.4184924215078354,,
259896,123462,0.08589999999999985,0.05,2999,2,83.82,40590,0.0001,0.5216044962406159,,
259952,123489,0.16849999999999987,0.05,3000,2,83.84,40600,0.0001,0.4556523680686951,,
259960,123567,-0.021900000000000207,0.05,3001,2,82.54,,,,,
259960,123567,-0.021900000000000207,,3002,2,82.54,,,,,
260056,123604,-0.12380000000000019,0.05,3003,2,82.57,40615,0.0001,0.6267417132854461,,
260096,,,0.05,,,,40620,0.0001,0.4907220721244812,90.6,-1.9779999999999998
260120,123803,0.13069999999999987,0.05,3004,2,82.99,40625,0.0001,0.4601263999938965,,
260136,123813,0.2523999999999999,0.05,3005,2,83.32,40630,0.0001,0.588062196969986,,
260312,123861,0.23739999999999983,0.05,3006,2,83.28,40655,0.0001,0.59279106259346,,
260360,123881,-0.1967,0.05,3007,2,82.89,40665,0.0001,0.5475946009159088,,
260384,123895,-0.7066,0.05,3008,2,82.37,,,,,
260664,123961,-0.30150000000000005,0.05,3009,2,82.42,40710,0.0001,0.3055148273706436,,
260672,123970,-0.20720000000000005,0.05,3010,2,82.8,,,,,
260688,123981,-0.4522,0.05,3011,2,82.8,40715,0.0001,0.4695903241634369,,
260744,124004,-0.27990000000000004,0.05,3012,2,82.52,40725,0.0001,0.7429220497608184,,
260800,124028,-0.1337999999999998,0.05,3013,2,82.57,40730,0.0001,0.5537765502929688,,
260824,124102,-0.11709999999999982,0.05,3014,2,81.74,40735,0.0001,0.48593862652778624,,
260832,124112,-0.3877999999999997,0.05,3015,2,81.12,,,,,
260864,124125,-0.29569999999999985,0.05,3016,2,81.37,40740,0.0001,0.5173524409532547,,
261120,,,0.05,,,,40780,0.0001,0.4370545268058777,333.0,-6.108
261200,124336,-0.06849999999999974,0.05,3017,2,82.13,40795,0.0001,0.5293082237243653,,
261256,124356,-0.058299999999999914,0.05,3018,2,82.22,40805,0.0001,0.31427701711654665,,
261328,124382,0.14140000000000005,0.05,3019,2,82.54,40815,0.0001,0.39954550862312316,,
261384,124401,0.08420000000000004,0.05,3020,2,82.52,40825,0.0001,0.6789203524589539,,
261392,124469,0.24260000000000004,0.05,3021,2,81.72,,,,,
261424,124484,0.3572999999999999,0.05,3022,2,81.71,40830,0.0001,0.5483118712902069,,
261536,124512,0.43829999999999986,0.05,3023,2,81.96,40845,0.0001,0.5131501376628875,,
261680,124544,0.6164999999999998,0.05,3024,2,81.93,40870,0.0001,0.5610158562660217,,
261688,124614,0.6312,0.05,3025,2,81.05,,,,,
261768,124639,0.754,0.05,3026,2,81.15,40885,0.0001,0.4693515241146088,,
261856,124664,0.5681999999999998,0.05,3027,2,81.0,40895,0.0001,0.6084179699420929,,
261880,124675,0.46689999999999976,0.05,3028,2,80.51,40900,0.0001,0.712294203042984,,
261960,124697,0.6479999999999998,0.05,3029,2,80.14,40915,0.0001,0.6121136009693146,,
262008,124714,0.6530999999999999,0.05,3030,2,80.36,40920,0.0001,0.3408082276582718,,
262104,124743,0.4274999999999999,0.05,3031,2,80.14,40935,0.0001,0.5160598814487457,,
262144,,,0.05,,,,40940,0.0001,0.41572230458259585,85.2,7.226000000000001
262240,124901,0.3150999999999997,0.05,3032,2,79.32,40955,0.0001,0.42913236618041994,,
262328,124925,-0.05420000000000018,0.05,3033,2,78.43,40970,0.0001,0.41069810688495634,,
262336,124935,0.1520999999999998,0.05,3034,2,78.51,,,,,
262344,124945,-0.19840000000000008,0.05,3035,2,78.51,40975,0.0001,0.6057720005512237,,
262360,124956,-0.2868000000000002,0.05,3036,2,78.75,,,,,
262656,125034,-0.3272999999999999,0.05,3037,2,78.56,41020,0.0001,0.554292619228363,,
262664,125103,-0.26100000000000007,0.05,3038,2,77.76,41025,0.0001,0.4936410188674927,,
262816,125144,-0.15849999999999997,0.05,3039,2,78.05,41045,0.0001,0.4687951564788818,,
262968,125186,-0.15369999999999998,0.05,3040,2,79.12,41070,0.0001,0.48607678711414337,,
262976,125204,-0.18350000000000002,0.05,3041,2,79.21,,,,,
262976,125204,-0.18350000000000002,,3042,2,79.21,,,,,
263008,125221,-0.21140000000000014,0.05,3043,2,79.49,41075,0.0001,0.6567147016525269,,
263080,125247,0.056099999999999886,0.05,3044,2,79.33,41090,0.0001,0.5561658322811127,,
263096,125259,0.20989999999999986,0.05,3045,2,79.91,,,,,
263168,,,0.05,,,,41100,0.0001,0.5282207369804383,84.2,0.10199999999999995
263264,125431,0.16919999999999974,0.05,3046,2,79.24,41115,0.0001,0.5260078191757203,,
263616,125515,0.19609999999999997,0.05,3047,2,78.79,41170,0.0001,0.37625659704208375,,
263768,125538,0.06469999999999972,0.05,3048,2,78.63,41195,0.0001,0.4271189600229263,,
263792,125548,-0.012300000000000165,0.05,3049,2,79.11,41200,0.0001,0.4893758505582809,,
263832,125560,0.09079999999999966,0.05,3050,2,79.24,41205,0.0001,0.38944947719573975,,
